location_id,name,stars,rating,num_reviews,ranking_seville,price_min_usd,price_max_usd,price_lowest,address,phone,latitude,longitude,category,url
25567037,Hoteles del Sur,2,2,6,#454 of 462 Specialty lodging in Seville,71,214,$84,"Calle Lumbreras 5 Y 6 Historic Center of Seville, 41002 Seville Spain",+34 650 44 47 68,37.40082,-5.995053,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d25567037-Reviews-Hoteles_del_Sur-Seville_Province_of_Seville_Andalucia.html
25778429,Arco Macarena Lofts,,0,0,,122,349,,"4 Calle Froilán De La Serna, 41009 Seville Spain",,37.40328,-5.98691,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d25778429-Reviews-Arco_Macarena_Lofts-Seville_Province_of_Seville_Andalucia.html
25793718,Apartamentos Centro Histórico,,0,0,,80,234,$113,"Callejón Golfo Old town, Seville Spain",+34 635 48 08 21,37.39084,-5.99138,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d25793718-Reviews-Apartamentos_Centro_Historico-Seville_Province_of_Seville_Andalucia.html
26229589,Mylu Suites by Puerta Catedral,,4.9,142,#3 of 462 Specialty lodging in Seville,137,460,$162,"Calle Zaragoza 19, 41001 Seville Spain",+34 954 21 69 12,37.388542,-5.997876,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26229589-Reviews-Mylu_Suites_by_Puerta_Catedral-Seville_Province_of_Seville_Andalucia.html
26229606,Apartamentos Cruz de San Andrés,2,4.7,3,#164 of 462 Specialty lodging in Seville,222,454,,"Calle Cruces, 11, 41004 Seville Spain",,37.3861,-5.987996,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26229606-Reviews-Apartamentos_Cruz_de_San_Andres-Seville_Province_of_Seville_Andalucia.html
26345104,Hotel Av La Florida,,4.3,11,#165 of 217 hotels in Seville,71,167,,"C. La Florida, 17, 41003 Seville Spain",+34 955 43 53 87,37.38778,-5.984482,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d26345104-Reviews-Hotel_Av_La_Florida-Seville_Province_of_Seville_Andalucia.html
26345341,The Honest Hotel Sevilla,3,4.1,30,#19 of 117 B&Bs / Inns in Seville,97,304,$135,"C. San Pedro Mártir, 1, 41001 Seville Spain",+34 637 94 76 78,37.391247,-5.999681,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d26345341-Reviews-The_Honest_Hotel_Sevilla-Seville_Province_of_Seville_Andalucia.html
26346328,Micampus Rector Estanislao del Campo - Students Residence,3,2.1,7,#451 of 462 Specialty lodging in Seville,64,152,$69,"Ctra. Su Eminencia, 2A, 41013 Seville Spain",+34 955 06 24 80,37.356415,-5.978114,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26346328-Reviews-Micampus_Rector_Estanislao_del_Campo_Students_Residence-Seville_Province_of_Seville_A.html
26451325,Numa Seville Alegre,4,3,6,#360 of 462 Specialty lodging in Seville,136,350,$154,"C. Álvarez Quintero, 31, 41004 Seville Spain",+34 932 71 31 07,37.387814,-5.993085,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26451325-Reviews-Numa_Seville_Alegre-Seville_Province_of_Seville_Andalucia.html
26455020,Genteel Home Recaredo,,1.5,2,#446 of 462 Specialty lodging in Seville,139,463,,"6 Calle Recaredo, 41003 Seville Spain",+34 955 60 49 53,37.390293,-5.983976,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26455020-Reviews-Genteel_Home_Recaredo-Seville_Province_of_Seville_Andalucia.html
26455104,Suites Maestranza - Refinadores by Magno Apartments,4,5,2,#183 of 462 Specialty lodging in Seville,121,493,,"Calle Mariscal 4, 41004 Seville Spain",+34 615 55 05 34,37.385857,-5.987762,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26455104-Reviews-Suites_Maestranza_Refinadores_by_Magno_Apartments-Seville_Province_of_Seville_Andaluc.html
26455267,Santa Clara Suites Sevilla,,3,2,#347 of 462 Specialty lodging in Seville,126,496,$131,"Calle Santa Clara Numero 24, 41002 Seville Spain",,37.399548,-5.996698,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26455267-Reviews-Santa_Clara_Suites_Sevilla-Seville_Province_of_Seville_Andalucia.html
26456386,Kayser Premium Suites,,1,1,#421 of 462 Specialty lodging in Seville,129,740,$137,"13 Calle Tomás De Ibarra, 41001 Seville Spain",,37.384083,-5.994325,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26456386-Reviews-Kayser_Premium_Suites-Seville_Province_of_Seville_Andalucia.html
26456724,Suites San Pablo,,3.7,3,#66 of 117 B&Bs / Inns in Seville,135,289,,"Calle San Pablo, 35, 41001 Seville Spain",+34 689 85 16 29,37.38957,-5.999261,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d26456724-Reviews-Suites_San_Pablo-Seville_Province_of_Seville_Andalucia.html
26457994,Lukanda Luxury,,3.7,3,#263 of 462 Specialty lodging in Seville,159,589,$196,"16 Calle Hernando Colon, 41004 Seville Spain",,37.387917,-5.993711,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26457994-Reviews-Lukanda_Luxury-Seville_Province_of_Seville_Andalucia.html
26458713,Tree Triana,,0,0,#437 of 462 Specialty lodging in Seville,181,551,$381,"C. Pagés del Corro, 142, 41010 Seville Spain",+34 605 03 71 70,37.38192,-6.001463,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26458713-Reviews-Tree_Triana-Seville_Province_of_Seville_Andalucia.html
26459361,Suites Triana Sevilla Apartments,,4,1,#318 of 462 Specialty lodging in Seville,116,402,,"23 Calle San Jorge, 41010 Seville Spain",,37.385406,-6.004402,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26459361-Reviews-Suites_Triana_Sevilla_Apartments-Seville_Province_of_Seville_Andalucia.html
26471551,Muralla Sevilla Suites By Lola,,2.6,8,#402 of 462 Specialty lodging in Seville,129,407,,"Calle Morera 7 Puerta De Córdoba, 41003 Seville Spain",+34 601 06 80 30,37.400154,-5.98573,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26471551-Reviews-Muralla_Sevilla_Suites_By_Lola-Seville_Province_of_Seville_Andalucia.html
26481917,La Casa del Pintor Apartments,,5,2,#51 of 117 B&Bs / Inns in Seville,122,397,$141,"40 Calle Santas Patronas, 41001 Seville Spain",+34 690 75 00 21,37.387184,-5.998015,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d26481917-Reviews-La_Casa_del_Pintor_Apartments-Seville_Province_of_Seville_Andalucia.html
26487755,Genteel Home Abades,,5,1,#270 of 462 Specialty lodging in Seville,322,1811,,"13 Calle Abades, 41004 Seville Spain",,37.388035,-5.990784,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26487755-Reviews-Genteel_Home_Abades-Seville_Province_of_Seville_Andalucia.html
26492731,San Clemente House,3,0,0,,115,452,$126,"11 Calle Reposo, 41002 Seville Spain",,37.402504,-5.994887,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26492731-Reviews-San_Clemente_House-Seville_Province_of_Seville_Andalucia.html
26492924,Ritual Alameda Suites,,1,1,#428 of 462 Specialty lodging in Seville,107,367,$133,"Calle Conde De Torrejón Nº 12, 41003 Seville Spain",,37.397003,-5.99248,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26492924-Reviews-Ritual_Alameda_Suites-Seville_Province_of_Seville_Andalucia.html
26527026,Feelathome San Lorenzo Apartments,,3,2,#367 of 462 Specialty lodging in Seville,122,334,$165,"29 Calle Cardenal Spínola, 41002 Seville Spain",+34 692 91 55 51,37.39661,-5.997046,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26527026-Reviews-Feelathome_San_Lorenzo_Apartments-Seville_Province_of_Seville_Andalucia.html
26584770,Casa Catedral,,4.3,4,#48 of 117 B&Bs / Inns in Seville,76,283,,"Miguel Mañara, 4, 41004 Seville Spain",+34 610 08 82 72,37.384113,-5.992824,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d26584770-Reviews-Casa_Catedral-Seville_Province_of_Seville_Andalucia.html
26637927,Indulge in Seville C,,5,1,#275 of 462 Specialty lodging in Seville,186,626,$181,"Callejón Cedaceros 2, 41004 Seville Spain",,37.39173,-5.991225,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26637927-Reviews-Indulge_in_Seville_C-Seville_Province_of_Seville_Andalucia.html
26638494,BosCos Apartments,,2.5,2,#389 of 462 Specialty lodging in Seville,135,1046,,"Calle San Juan De La Palma 26, 41003 Seville Spain",+34 674 73 41 44,37.394836,-5.990574,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26638494-Reviews-BosCos_Apartments-Seville_Province_of_Seville_Andalucia.html
26640391,Ático La Azotea Con Terraza Privada,,0,0,,862,966,,"Calle Tenor Manuel García 7, 41013 Seville Spain",+34 611 10 62 63,37.36859,-5.97738,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26640391-Reviews-Atico_La_Azotea_Con_Terraza_Privada-Seville_Province_of_Seville_Andalucia.html
26682711,Alegoría Coliving Experience Hostal,,4,5,#49 of 117 B&Bs / Inns in Seville,76,326,,"Calle Cerrajería 23, 1º, 41004 Seville Spain",+34 687 43 38 46,37.39099,-5.99406,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d26682711-Reviews-Alegoria_Coliving_Experience_Hostal-Seville_Province_of_Seville_Andalucia.html
26722205,Legado Magdalena Hotel,4,4.6,52,#126 of 217 hotels in Seville,173,586,$208,"Calle San Pablo 22, 41001 Seville Spain",+34 955 00 39 00,37.389618,-5.999358,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d26722205-Reviews-Legado_Magdalena_Hotel-Seville_Province_of_Seville_Andalucia.html
26722275,Blue House Arenal,,0,0,,114,208,,"5 Callejón Nazareno, 41001 Seville Spain",+34 654 49 00 94,37.38569,-5.99555,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26722275-Reviews-Blue_House_Arenal-Seville_Province_of_Seville_Andalucia.html
26775030,Casa Alhaja by SHIADU,,4.8,66,#3 of 117 B&Bs / Inns in Seville,166,494,$194,"Calle Segovia 3, 41004 Seville Spain",+34 695 15 10 31,37.387547,-5.991442,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d26775030-Reviews-Casa_Alhaja_by_SHIADU-Seville_Province_of_Seville_Andalucia.html
26779313,Eme Sevilla Turistica,,4.7,3,#47 of 117 B&Bs / Inns in Seville,86,319,$95,"24 Calle Mateo Alemán, 41001 Seville Spain",,37.38957,-5.99745,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d26779313-Reviews-Eme_Sevilla_Turistica-Seville_Province_of_Seville_Andalucia.html
26790859,RentalSevilla,,1,1,#425 of 462 Specialty lodging in Seville,144,1206,,"Callejón Ensenada 5 Bajo Izquierda, 41003 Seville Spain",,37.391354,-5.987219,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26790859-Reviews-RentalSevilla-Seville_Province_of_Seville_Andalucia.html
26795660,Ocean Drive Sevilla,4,4.7,137,#33 of 217 hotels in Seville,139,3294,,"Plaza de la Encarnación 15, 41003 Seville Spain",+34 955 44 55 05,37.393074,-5.991346,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d26795660-Reviews-Ocean_Drive_Sevilla-Seville_Province_of_Seville_Andalucia.html
26800606,"Cabo Noval Premium Suites, By Homing U",,5,1,#273 of 462 Specialty lodging in Seville,133,534,,"Calle Cabo Noval, 3, 41004 Seville Spain",+34 954 56 00 17,37.387577,-5.993787,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26800606-Reviews-Cabo_Noval_Premium_Suites_By_Homing_U-Seville_Province_of_Seville_Andalucia.html
26841028,Seville Your Way,,1.8,5,#111 of 117 B&Bs / Inns in Seville,38,157,$42,"Calle Crédito 18-20, 41001 Seville Spain",+34 652 64 67 80,37.4013,-5.99472,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d26841028-Reviews-Seville_Your_Way-Seville_Province_of_Seville_Andalucia.html
26855234,Un Sueño en Sevilla,,1,4,#458 of 462 Specialty lodging in Seville,92,270,$101,"Calle San Eloy 53, 41001 Seville Spain",,37.39106,-5.99825,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d26855234-Reviews-Un_Sueno_en_Sevilla-Seville_Province_of_Seville_Andalucia.html
27142419,Posada de los Venerables,,3.2,12,#60 of 117 B&Bs / Inns in Seville,80,334,,"9 Calle Jamerdana, 41004 Seville Spain",,37.3854,-5.989733,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d27142419-Reviews-Posada_de_los_Venerables-Seville_Province_of_Seville_Andalucia.html
27142527,Hotel Sevilla,,3.7,3,#184 of 217 hotels in Seville,106,338,$153,"Plaza Fernando de Herrera N 3, 41003 Seville Spain",+34 954 38 41 61,37.393982,-5.994025,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d27142527-Reviews-Hotel_Sevilla-Seville_Province_of_Seville_Andalucia.html
27142585,Casa 17 Santacruz Suites,,1,1,#208 of 217 hotels in Seville,2107,2144,,"C/ Ximénez de Enciso, 17, 41004 Seville Spain",+34 954 22 88 08,37.386246,-5.988869,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d27142585-Reviews-Casa_17_Santacruz_Suites-Seville_Province_of_Seville_Andalucia.html
27143091,Casa Salma,,3.6,7,#227 of 462 Specialty lodging in Seville,59,209,$74,"Calle Tomás Pérez, N1., 41006 Seville Spain",,37.376446,-5.960478,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27143091-Reviews-Casa_Salma-Seville_Province_of_Seville_Andalucia.html
27143816,Hostal Nervion,,1,2,#213 of 217 hotels in Seville,68,180,$116,"2 Calle Alfonso XI C. Doña María De Molina, 1A, 41005 Seville Spain",,37.380836,-5.965347,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d27143816-Reviews-Hostal_Nervion-Seville_Province_of_Seville_Andalucia.html
27144599,Habitaciones Casa Sevillana Centro,,2.5,2,#91 of 117 B&Bs / Inns in Seville,55,85,,"Pascual de Gayangos 8, 41002 Seville Spain",,37.39778,-5.997507,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d27144599-Reviews-Habitaciones_Casa_Sevillana_Centro-Seville_Province_of_Seville_Andalucia.html
27145990,Santa Catalina Patio Andaluz Moderno,,5,1,#241 of 462 Specialty lodging in Seville,,,,"8 Plaza Padre Jerónimo de Córdoba, 41003 Seville Spain",,37.392895,-5.986302,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27145990-Reviews-Santa_Catalina_Patio_Andaluz_Moderno-Seville_Province_of_Seville_Andalucia.html
27146185,Adriano by Global,,4,3,#53 of 117 B&Bs / Inns in Seville,123,428,,"2 Calle Adriano, 41001 Seville Spain",,37.386395,-5.996815,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d27146185-Reviews-Adriano_by_Global-Seville_Province_of_Seville_Andalucia.html
27146693,Castella Art,4,3.2,5,#80 of 117 B&Bs / Inns in Seville,151,611,$198,"C. de Placentines 37, 41004 Seville Spain",,37.386864,-5.992418,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d27146693-Reviews-Castella_Art-Seville_Province_of_Seville_Andalucia.html
27147310,Casa Pureza,,5,3,#44 of 117 B&Bs / Inns in Seville,85,230,,"131 Calle Pureza, 41010 Seville Spain",+34 604 81 99 15,37.381836,-5.998848,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d27147310-Reviews-Casa_Pureza-Seville_Province_of_Seville_Andalucia.html
27148029,Genteel Home San Laureano,,2.5,2,#395 of 462 Specialty lodging in Seville,144,551,$198,"1 Calle Liñán, 41002 Seville Spain",,37.393745,-6.002331,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27148029-Reviews-Genteel_Home_San_Laureano-Seville_Province_of_Seville_Andalucia.html
27149174,Apartamentos Trianasol,,5,1,#232 of 462 Specialty lodging in Seville,117,327,,"11 Calle Antillano Campos, 41010 Seville Spain",+34 954 22 90 38,37.3851,-6.004834,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27149174-Reviews-Apartamentos_Trianasol-Seville_Province_of_Seville_Andalucia.html
27150022,Hotel Rural Finca Barral,,3,1,#356 of 462 Specialty lodging in Seville,154,264,$200,"N-630, Km 787, 41210 Seville Spain",+34 650 55 88 95,37.61405,-6.11883,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27150022-Reviews-Hotel_Rural_Finca_Barral-Seville_Province_of_Seville_Andalucia.html
27152226,Apartamentos Jardines de Meca,,5,1,#268 of 462 Specialty lodging in Seville,,,,"16 Avenida de Menéndez Pelayo, 41004 Seville Spain",,37.383648,-5.986845,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27152226-Reviews-Apartamentos_Jardines_de_Meca-Seville_Province_of_Seville_Andalucia.html
27154102,Arc House Plaza,1,1.8,4,#109 of 117 B&Bs / Inns in Seville,34,979,$51,"42 Calle Mendoza Ríos Old Town, 41002 Seville Spain",,37.39524,-5.99999,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d27154102-Reviews-Arc_House_Plaza-Seville_Province_of_Seville_Andalucia.html
27163857,Genteel Home Betis 67,,4,5,#203 of 462 Specialty lodging in Seville,206,852,$269,"67 Calle Betis, 41010 Seville Spain",,37.381306,-5.998091,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27163857-Reviews-Genteel_Home_Betis_67-Seville_Province_of_Seville_Andalucia.html
27166670,Tetuan 15 Boutique Apartments by Hommyhome,,3.7,3,#266 of 462 Specialty lodging in Seville,153,640,,"Tetuán, 15, 41001 Seville Spain",+34 854 52 97 75,37.39049,-5.99497,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27166670-Reviews-Tetuan_15_Boutique_Apartments_by_Hommyhome-Seville_Province_of_Seville_Andalucia.html
27169094,The Clover,,4.7,7,#32 of 117 B&Bs / Inns in Seville,101,179,$138,"14 Calle Jerónimo Hernández Old Town, 41003 Seville Spain",+34 722 11 73 21,37.394543,-5.991403,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d27169094-Reviews-The_Clover-Seville_Province_of_Seville_Andalucia.html
27169138,Ikigai House,,0,0,,42,103,$92,"11 Calle Diego Galvez, 41006 Seville Spain",,37.379105,-5.958543,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27169138-Reviews-Ikigai_House-Seville_Province_of_Seville_Andalucia.html
27169199,Terraza Catedral Olehousing,,0,0,,117,404,$148,"Calle Segovia, 8, 41004 Seville Spain",,37.387455,-5.991139,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27169199-Reviews-Terraza_Catedral_Olehousing-Seville_Province_of_Seville_Andalucia.html
27169942,Flipanddo Triana,,0,0,,,,,"Pelay Correa 13 Bajo, 41010 Seville Spain",,37.38401,-6.001939,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27169942-Reviews-Flipanddo_Triana-Seville_Province_of_Seville_Andalucia.html
27171349,La Joya De Santa Cruz,,0,0,,147,920,,"Vírgenes, 21, 41004 Seville Spain",,37.388973,-5.989158,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27171349-Reviews-La_Joya_De_Santa_Cruz-Seville_Province_of_Seville_Andalucia.html
27171380,La Rosa de la Alfalfa,,5,1,#249 of 462 Specialty lodging in Seville,173,918,$271,"4 Calle Alfalfa, 41004 Seville Spain",,37.390144,-5.990344,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27171380-Reviews-La_Rosa_de_la_Alfalfa-Seville_Province_of_Seville_Andalucia.html
27172270,Casa Blanca,,0,0,,54,262,$52,"7 Calle Motril, 41006 Seville Spain",,37.374348,-5.934322,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d27172270-Reviews-Casa_Blanca-Seville_Province_of_Seville_Andalucia.html
27172309,Arco De La Seda - Hotel Boutique,,1.8,6,#110 of 117 B&Bs / Inns in Seville,128,486,$151,"Calle Hernando Colón, 41004 Seville Spain",,37.387405,-5.993433,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d27172309-Reviews-Arco_De_La_Seda_Hotel_Boutique-Seville_Province_of_Seville_Andalucia.html
27172604,Casa Plaza de San Roman,,0,0,,,,,"Calle Peñuelas 25, 41003 Seville Spain",,37.39495,-5.986498,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27172604-Reviews-Casa_Plaza_de_San_Roman-Seville_Province_of_Seville_Andalucia.html
27173784,Exclusivo Apartamento en el Centro de Sevilla,,2,2,#415 of 462 Specialty lodging in Seville,,,,"Calle Diego de Merlo, 41003 Seville Spain",,37.392864,-5.984626,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27173784-Reviews-Exclusivo_Apartamento_en_el_Centro_de_Sevilla-Seville_Province_of_Seville_Andalucia.html
27174652,Sleepin Sevilla Catedral,,1,1,#424 of 462 Specialty lodging in Seville,118,469,,"28 Calle Jimios, 41001 Seville Spain",+34 609 54 15 49,37.38689,-5.9949769999999996,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27174652-Reviews-Sleepin_Sevilla_Catedral-Seville_Province_of_Seville_Andalucia.html
27176243,Indulge En Sevilla Cuna,,0,0,,156,410,$164,"47 Calle Cuna, 41004 Seville Spain",,37.39055,-5.993322,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27176243-Reviews-Indulge_En_Sevilla_Cuna-Seville_Province_of_Seville_Andalucia.html
27179301,Alojarte Mezquita 5,,1,1,#423 of 462 Specialty lodging in Seville,130,360,,"Calle Mezquita 5, 41004 Seville Spain",,37.385513,-5.988112,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27179301-Reviews-Alojarte_Mezquita_5-Seville_Province_of_Seville_Andalucia.html
27179408,Rincones De Lola,,0,0,,,,,"91 Calle Castilla, 41010 Seville Spain",,37.387997,-6.006984,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27179408-Reviews-Rincones_De_Lola-Seville_Province_of_Seville_Andalucia.html
27179873,Sol y Luna de Triana,3,0,0,,128,257,$148,"Pelay Correa, 47, 41010 Seville Spain",,37.38267,-6.000786,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27179873-Reviews-Sol_y_Luna_de_Triana-Seville_Province_of_Seville_Andalucia.html
27180200,"Pinta18 Complex At1, At2 And At3",,0,0,,,,,"18 Calle Pinta, 41008 Seville Spain",,37.39812,-5.977029,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27180200-Reviews-Pinta18_Complex_At1_At2_And_At3-Seville_Province_of_Seville_Andalucia.html
27180204,ESSE Apartamentos Las Setas,,1,2,#452 of 462 Specialty lodging in Seville,205,231,,"10 Calle Regina, 41003 Seville Spain",+34 622 30 54 35,37.39453,-5.991455,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27180204-Reviews-ESSE_Apartamentos_Las_Setas-Seville_Province_of_Seville_Andalucia.html
27180687,Sevilla Dostorres,,5,7,#30 of 117 B&Bs / Inns in Seville,136,283,,"Calle General Castaños 7, 41001 Seville Spain",+34 682 78 30 68,37.38518,-5.996144,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d27180687-Reviews-Sevilla_Dostorres-Seville_Province_of_Seville_Andalucia.html
27180800,Apartamentos Terra Triana,,5,1,#255 of 462 Specialty lodging in Seville,144,273,,"Calle Alfarería 45, 41010 Seville Spain",+34 624 02 58 07,37.385887,-6.005612,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27180800-Reviews-Apartamentos_Terra_Triana-Seville_Province_of_Seville_Andalucia.html
27181507,Calle Carmen Sevilla Centro Historico,,5,1,#260 of 462 Specialty lodging in Seville,116,381,,"Calle Carmen Número 6, 41002 Seville Spain",,37.396812,-5.999763,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27181507-Reviews-Calle_Carmen_Sevilla_Centro_Historico-Seville_Province_of_Seville_Andalucia.html
27181569,Bestay Refinadores de Sevilla,,0,0,,159,411,,"Plaza de los Refinadores 5, 41004 Seville Spain",,37.385567,-5.987905,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27181569-Reviews-Bestay_Refinadores_de_Sevilla-Seville_Province_of_Seville_Andalucia.html
27181999,Nine O Clock San Agustin by Valcambre,,0,0,,100,860,,"2 Plaza de San Agustín, 41003 Seville Spain",,37.389545,-5.984679,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27181999-Reviews-Nine_O_Clock_San_Agustin_by_Valcambre-Seville_Province_of_Seville_Andalucia.html
27240000,Calma Suites,,5,1,#251 of 462 Specialty lodging in Seville,202,557,,"Calle San Eloy, 29 Old Town, 41001 Seville Spain",+34 611 66 83 13,37.391727,-5.997155,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27240000-Reviews-Calma_Suites-Seville_Province_of_Seville_Andalucia.html
27421973,Rey De Sevilla Flats - Duplex Museo,,0,0,,92,356,,"Calle Pedro del Toro, 3, 41001 Seville Spain",+34 954 91 58 00,37.391975,-6.000132,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27421973-Reviews-Rey_De_Sevilla_Flats_Duplex_Museo-Seville_Province_of_Seville_Andalucia.html
27422006,Rey De Sevilla Flats Arenal,,5,3,#154 of 462 Specialty lodging in Seville,121,388,,"Calle Harinas 9, 41001 Seville Spain",+34 954 91 58 00,37.387028,-5.995539,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27422006-Reviews-Rey_De_Sevilla_Flats_Arenal-Seville_Province_of_Seville_Andalucia.html
27425323,LS9- La Palmera Luxury by Valcambre,,0,0,,149,1323,,"9 Calle Lorenzo de Sepúlveda, 41012 Seville Spain",,37.366104,-5.987905,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27425323-Reviews-LS9_La_Palmera_Luxury_by_Valcambre-Seville_Province_of_Seville_Andalucia.html
27425612,Slow Suites Salvador,,5,4,#133 of 462 Specialty lodging in Seville,101,483,$106,"Calle Cuna 45, 41004 Seville Spain",+34 914 11 10 10,37.39068,-5.99335,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27425612-Reviews-Slow_Suites_Salvador-Seville_Province_of_Seville_Andalucia.html
27427540,Pimienta 9 - Santa Cruz By Valcambre,,3.5,2,#319 of 462 Specialty lodging in Seville,167,906,$353,"9 Calle Pimienta, 41004 Seville Spain",,37.384598,-5.989896,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27427540-Reviews-Pimienta_9_Santa_Cruz_By_Valcambre-Seville_Province_of_Seville_Andalucia.html
27430123,Eva Recommends Castellar Pool & Terrace,,0,0,,150,395,,"Calle Castellar 59, 41003 Seville Spain",+34 955 51 57 62,37.396236,-5.989994,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27430123-Reviews-Eva_Recommends_Castellar_Pool_Terrace-Seville_Province_of_Seville_Andalucia.html
27431185,San Agustín,,0,0,,93,835,,"Pl. de San Agustín 2, 41003 Seville Spain",,37.389618,-5.984689,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27431185-Reviews-San_Agustin-Seville_Province_of_Seville_Andalucia.html
27431497,Angeles 6- Giralda Luxury by Valcambre,,0,0,,207,1116,,"C. Ángeles 6, 41004 Seville Spain",,37.38649,-5.990846,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27431497-Reviews-Angeles_6_Giralda_Luxury_by_Valcambre-Seville_Province_of_Seville_Andalucia.html
27515500,Banana Gay House,,4.2,6,#163 of 462 Specialty lodging in Seville,65,257,$78,"Calle Rosario 9, 41001 Seville Spain",+34 605 62 48 15,37.389954,-5.995727,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d27515500-Reviews-Banana_Gay_House-Seville_Province_of_Seville_Andalucia.html
