rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
4098,28219230,Experiencias Imageen,City Tours • Cultural Tours,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28219230-Reviews-Experiencias_Imageen-Madrid.html
4099,28320034,Beruby,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320034-Reviews-Beruby-Madrid.html
4100,28319959,Naked Spa,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28319959-Reviews-Naked_Spa-Madrid.html
4102,28320130,Confecciones Coco,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320130-Reviews-Confecciones_Coco-Madrid.html
4103,28320369,Geox,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320369-Reviews-Geox-Madrid.html
4105,28320639,Marco Prieto Sanchez,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320639-Reviews-Marco_Prieto_Sanchez-Madrid.html
4106,28320943,Tafilete,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320943-Reviews-Tafilete-Madrid.html
4107,28320909,Vinoteca Canalla De Raquel & Damián,Wineries & Vineyards,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320909-Reviews-Vinoteca_Canalla_De_Raquel_Damian-Madrid.html
4108,28320159,Nadina,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28320159-Reviews-Nadina-Madrid.html
4109,28342370,Bevegan,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28342370-Reviews-Bevegan-Madrid.html
4110,28342569,Locutorio Marandú,Game & Entertainment Centers,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28342569-Reviews-Locutorio_Marandu-Madrid.html
4111,33345678,Self Guided Electric Bike Tour of Madrid,Bike Tours,,,,FALSE,,,Make the most of your time in Madrid with a self-guided electric bike tour that lets you explore at your own pace. Follow a curated route past iconic landmarks — from the Royal Palace and the Temple…,https://www.tripadvisor.com/Attraction_Review-g187514-d33345678-Reviews-Self_Guided_Electric_Bike_Tour_of_Madrid-Madrid.html
4112,33161537,Girly Craft,Lessons & Workshops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33161537-Reviews-Girly_Craft-Madrid.html
4113,33266578,Rydeu,Taxis & Shuttles,,,,FALSE,,,"Rydeu offers tailored ground transportation services for business travel, MICE, FIT, GIT, and destination management. Our services include airport transfers, chauffeured disposal, sightseeing tours…",https://www.tripadvisor.com/Attraction_Review-g187514-d33266578-Reviews-Rydeu-Madrid.html
4114,33343980,Rocío Martín Micropigmentación,Speciality & Gift Shops • Spas,,,,FALSE,,,"Looking for a subtle yet impactful change? At Rocío Martín Micropigmentation and Aesthetics in Madrid, we know that every face tells a story. Specialists in the latest aesthetic treatments, we work…",https://www.tripadvisor.com/Attraction_Review-g187514-d33343980-Reviews-Rocio_Martin_Micropigmentacion-Madrid.html
4115,33264870,Sessão De Fotos Por Madrid,Walking Tours • Photography Tours,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33264870-Reviews-Sessao_De_Fotos_Por_Madrid-Madrid.html
4116,33274898,Wan Masajes,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33274898-Reviews-Wan_Masajes-Madrid.html
4117,33265093,Sessão De Fotos Por Madrid,City Tours • Walking Tours,,,,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33265093-Reviews-Sessao_De_Fotos_Por_Madrid-Madrid.html
4118,33251431,City indulge Events,"City Tours • Bar, Club & Pub Tours",,,,FALSE,,,"Madrid, a vibrant city of life and culture, offers a variety of social activities for all tastes. Whether you’re a local or an expat, immerse yourself in Madrid’s social atmosphere with these exciting…",https://www.tripadvisor.com/Attraction_Review-g187514-d33251431-Reviews-City_indulge_Events-Madrid.html
4119,33338927,Renta Moto Deluxe,Gear Rentals,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33338927-Reviews-Renta_Moto_Deluxe-Madrid.html
4120,33594434,Book Madrid Tours,City Tours • Multi-day Tours,,,,FALSE,,,"“Discover Madrid with expert local guides — skip-the-line tickets, small-group day trips to Toledo & Segovia, flamenco shows, tapas tours, and more. Michael Salo is an entrepreneur and travel industry…",https://www.tripadvisor.com/Attraction_Review-g187514-d33594434-Reviews-Book_Madrid_Tours-Madrid.html
4121,33668575,Urban Move,Taxis & Shuttles • Day Trips,,,,FALSE,,,English-speaking private drivers with premium cars. Enjoy a unique experience in Madrid and nearby cities with private transport (up to 4 people) and an English-speaking driver. Ideal for day trips…,https://www.tripadvisor.com/Attraction_Review-g187514-d33668575-Reviews-Urban_Move-Madrid.html
4122,33734439,Itsnotatour,City Tours,,,,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33734439-Reviews-Itsnotatour-Madrid.html
4123,33405901,Porcelana Fria Ana Torres,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33405901-Reviews-Porcelana_Fria_Ana_Torres-Madrid.html
4124,33863320,Pub Crawl Madrid Experience,"Bar, Club & Pub Tours • Night Tours",,,,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33863320-Reviews-Pub_Crawl_Madrid_Experience-Madrid.html
4125,33956490,Momentos Experience,Beer Tastings & Tours • Wine Tours & Tastings,,,,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33956490-Reviews-Momentos_Experience-Madrid.html
4126,33447258,Voilàrt,City Tours • Cultural Tours,,,,FALSE,,,Hey! We're Voilàrt. Discover art beyond the obvious. At Voilàrt we create unique experiences in Madrid for those who seek to delve into the hidden beauty of the city. Our open and private tours are…,https://www.tripadvisor.com/Attraction_Review-g187514-d33447258-Reviews-Voilart-Madrid.html
4127,33339150,Tuk tuk tours madrid,"Bar, Club & Pub Tours • Multi-day Tours",,,,FALSE,,,"Tuk tuk tours Madrid, ES a company specializing EN guided tour routes, we offer the best service for our clients EN to provide them with the best guided tourist experience in Madrid.",https://www.tripadvisor.com/Attraction_Review-g187514-d33339150-Reviews-Tuk_tuk_tours_madrid-Madrid.html
4128,33971009,Menta Beauty Place | Peluquería Retiro,,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33971009-Reviews-Menta_Beauty_Place_Peluqueria_Retiro-Madrid.html
4129,33985238,Tour France Experience,Walking Tours • Private Tours,,,,FALSE,,,"Agency of online lecturer guides since 2008, we are based in Lyon (France) and we would be happy to introduce different parts of Europe to tourists through private guided tours or not.",https://www.tripadvisor.com/Attraction_Review-g187514-d33985238-Reviews-Tour_France_Experience-Madrid.html
4130,34002925,MAD Madrid Artes Digitales,Speciality Museums,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34002925-Reviews-MAD_Madrid_Artes_Digitales-Madrid.html
4131,34039330,Mega Travel Group,Cultural Tours,,,,FALSE,,,"Mega Travel Group enhances travel with innovative audio guides. The combination of tickets & audio guides optimizes the travel experience, allowing travelers to discover both hidden gems and popular…",https://www.tripadvisor.com/Attraction_Review-g187514-d34039330-Reviews-Mega_Travel_Group-Madrid.html
4132,33945632,Male Massage Madrid By Steven,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33945632-Reviews-Male_Massage_Madrid_By_Steven-Madrid.html
4133,33672210,Eurekakids Madrid Jorge Juan 75,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33672210-Reviews-Eurekakids_Madrid_Jorge_Juan_75-Madrid.html
4134,33673671,Frida Kahlo Live Art,Art Museums,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33673671-Reviews-Frida_Kahlo_Live_Art-Madrid.html
4135,33952980,BIN FIRNAS TRAVEL,Taxis & Shuttles • Private Tours,,,,FALSE,,,"We offer private tours and authentic experiences throughout the peninsula: day trips, multi-day tours and personalized transfers from Madrid to any point of the Iberian peninsula. Discover culture…",https://www.tripadvisor.com/Attraction_Review-g187514-d33952980-Reviews-BIN_FIRNAS_TRAVEL-Madrid.html
4136,33984528,Mistica Social Club,Cigar Bars,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33984528-Reviews-Mistica_Social_Club-Madrid.html
4137,33985057,Cryptoshisha,Bars & Clubs,,,,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33985057-Reviews-Cryptoshisha-Madrid.html
4138,34089046,ECO TOURS JESMAR SL,Taxis & Shuttles,,,,FALSE,,,"We are a company of TUK TUK drivers taking tours of the city Madrid, knowing historic routes.",https://www.tripadvisor.com/Attraction_Review-g187514-d34089046-Reviews-ECO_TOURS_JESMAR_SL-Madrid.html
4139,34013068,Parque de la Ventilla,Parks,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34013068-Reviews-Parque_de_la_Ventilla-Madrid.html
4140,34013454,Parque de la Ventilla,Parks,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34013454-Reviews-Parque_de_la_Ventilla-Madrid.html
4141,33994364,Verbena Libros,Speciality & Gift Shops,,,,FALSE,,,"Verbena Libros is an independent bookstore in the heart of La Latina, Madrid, specializing in children’s, young adult and adult literature. We also have a dedicated kids’ area, Verbenilla, where we…",https://www.tripadvisor.com/Attraction_Review-g187514-d33994364-Reviews-Verbena_Libros-Madrid.html
4142,33875680,Who Is In Da House,Lessons & Workshops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33875680-Reviews-Who_Is_In_Da_House-Madrid.html
4143,34041777,VIP NFL Madrid Game Expierence,"Bar, Club & Pub Tours • Sports Camps & Clinics",,,,FALSE,,,"• VIP NFL Madrid Game hospitality & premium seating (official allocation) • Five‑star accommodations (5 nights, double occupancy) • Michelin‑star dining experiences (venues subject to availability…",https://www.tripadvisor.com/Attraction_Review-g187514-d34041777-Reviews-VIP_NFL_Madrid_Game_Expierence-Madrid.html
4144,33953652,Kidslabco,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33953652-Reviews-Kidslabco-Madrid.html
4145,34044538,Through Shalom's Lens,Paint & Pottery Studios,,,,FALSE,,,Photographer that combines Photographer experienced in cinematic street-style portraits that capture your Madrid moments — perfect for travelers who want to take home more than just snapshots,https://www.tripadvisor.com/Attraction_Review-g187514-d34044538-Reviews-Through_Shalom_s_Lens-Madrid.html
4146,34028725,Centro Comercial Plaza Aluche,Shopping Malls,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34028725-Reviews-Centro_Comercial_Plaza_Aluche-Madrid.html
4147,33971001,MENTA Beauty Place | Peluquería Chamartín,,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33971001-Reviews-MENTA_Beauty_Place_Peluqueria_Chamartin-Madrid.html
4148,33971003,MENTA Beauty Place | Peluquería Diego de León,,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33971003-Reviews-MENTA_Beauty_Place_Peluqueria_Diego_de_Leon-Madrid.html
4149,34033932,Steven Spa - Male Massage Madrid,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34033932-Reviews-Steven_Spa_Male_Massage_Madrid-Madrid.html
4150,34049231,MadridBillets,City Tours • Cultural Tours,,,,FALSE,,,MadridBillets offers seamless and personalized access to Barcelona's most iconic attractions and experiences. We aim to inspire and enable travelers to create unforgettable memories in the Spain's…,https://www.tripadvisor.com/Attraction_Review-g187514-d34049231-Reviews-MadridBillets-Madrid.html
4151,34063607,MADRIZ TOURS,Private Tours,,,,FALSE,,,"MadrizTours, we are a consolidated company in the sector of tourist tours through Tuktuk vehicles With specialized drivers and truly passionate about history. We enjoy offering experiences to our …",https://www.tripadvisor.com/Attraction_Review-g187514-d34063607-Reviews-MADRIZ_TOURS-Madrid.html
4152,33997481,The cómic Co.,Shopping Tours,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33997481-Reviews-The_comic_Co-Madrid.html
4153,34059226,Go Fit San Miguel,Sports Complexes,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34059226-Reviews-Go_Fit_San_Miguel-Madrid.html
4154,34069533,VB Transport Services,Taxis & Shuttles,,,,FALSE,,,"We are interested in making our fleet of vehicles available to your website, to be a complementary but still important service to guarantee the enjoyment of the customer.",https://www.tripadvisor.com/Attraction_Review-g187514-d34069533-Reviews-VB_Transport_Services-Madrid.html
4155,34217701,Golden tours,Paint & Pottery Studios • Cultural Tours,,,,FALSE,,,"We create experiences that stay with you We create authentic experiences in Europe for travelers who want more than just a destination. We design unique moments that connect cultures, emotions and…",https://www.tripadvisor.com/Attraction_Review-g187514-d34217701-Reviews-Golden_tours-Madrid.html
4156,34095882,Mavidad,Food & Drink Festivals,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34095882-Reviews-Mavidad-Madrid.html
4157,34097479,Decathlon City la Vaguada,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34097479-Reviews-Decathlon_City_la_Vaguada-Madrid.html
4158,34157825,Candlelight Conciertos,Concerts • Cultural Events,,,,FALSE,,,Descubre la magia de Candlelight en Círculo de Bellas Artes. Estos conciertos multisensoriales iluminan uno de los espacios más emblemáticos de Madrid bajo el suave resplandor de miles de velas. Tanto…,https://www.tripadvisor.com/Attraction_Review-g187514-d34157825-Reviews-Candlelight_Conciertos-Madrid.html
4159,34098989,Parque de la Vaguada,Parks,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34098989-Reviews-Parque_de_la_Vaguada-Madrid.html
4160,34177003,Private coach,Sports Camps & Clinics,,,,FALSE,,,"Private coach Stay active during your trip with a fully personalized training experience, designed for all fitness levels, from beginners to advanced.",https://www.tripadvisor.com/Attraction_Review-g187514-d34177003-Reviews-Private_coach-Madrid.html
4161,34144553,Sapphira Privé: Tirso de Molina,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34144553-Reviews-Sapphira_Prive_Tirso_de_Molina-Madrid.html
4162,34244465,Madrid by Locals,City Tours • Multi-day Tours,,,,FALSE,,,"Madrid by Locals is a boutique team of licensed official guides offering private cultural experiences in Madrid and beyond. We specialize in art, history and immersive city tours, including expert…",https://www.tripadvisor.com/Attraction_Review-g187514-d34244465-Reviews-Madrid_by_Locals-Madrid.html
4163,34096162,Parque de la Vaguada,Parks,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34096162-Reviews-Parque_de_la_Vaguada-Madrid.html
4164,34131910,Discoverer,Cultural Tours • Safaris,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34131910-Reviews-Discoverer-Madrid.html
4165,34168978,Ukiyo,Multi-day Tours • Sightseeing Tours,,,,FALSE,,,"UKIYO is a travel agency specialized in tailor-made journeys and author-led trips, created for people who want to travel in an authentic way, without rushing and away from mass tourism. We design …",https://www.tripadvisor.com/Attraction_Review-g187514-d34168978-Reviews-Ukiyo-Madrid.html
4166,34256518,Cementerio Sacramental de San Justo,Cemeteries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34256518-Reviews-Cementerio_Sacramental_de_San_Justo-Madrid.html
4167,34151030,Rentiago – Global Car Rental Network,Self-Guided Tours & Rentals,,,,FALSE,,,"Rentiago is an international car rental network connecting local mobility partners under one trusted brand. We provide technology, booking systems and service standards to independent car rental companies…",https://www.tripadvisor.com/Attraction_Review-g187514-d34151030-Reviews-Rentiago_Global_Car_Rental_Network-Madrid.html
4168,34111549,Madrid Foty,Private Tours • Photography Tours,,,,FALSE,,,We believe that each trip deserves to be remembered with unique and natural images. We accompany you wherever you go to capture those spontaneous moments that do not enter a selfie. Your experience…,https://www.tripadvisor.com/Attraction_Review-g187514-d34111549-Reviews-Madrid_Foty-Madrid.html
4169,34222816,Fernweh Travel and Tours,Private Tours • Bus Tours,,,,FALSE,,,"Fernweh Travel & Tours offers thoughtfully curated small-group journeys and private experiences throughout Spain and Portugal, designed for travelers seeking authentic cultural immersion without the…",https://www.tripadvisor.com/Attraction_Review-g187514-d34222816-Reviews-Fernweh_Travel_and_Tours-Madrid.html
4170,34227956,Deltatelefono,Shopping Tours,,,,FALSE,,,Delta airlines teléfono +34 686-861-894 Delta airlines teléfono españa +34 686-861-894 Delta españa airlines teléfono +34 686-861-894 Delta Airlines Teléfono de Contacto +34 686-861-894 Delta Airlines…,https://www.tripadvisor.com/Attraction_Review-g187514-d34227956-Reviews-Deltatelefono-Madrid.html
4175,28356429,Guantes Luque,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356429-Reviews-Guantes_Luque-Madrid.html
4176,28356542,Presume Moda Y Complementos,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356542-Reviews-Presume_Moda_Y_Complementos-Madrid.html
4192,28342486,Gärna Art Gallery,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28342486-Reviews-Garna_Art_Gallery-Madrid.html
4204,28343381,Planeta Masaje,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28343381-Reviews-Planeta_Masaje-Madrid.html
4211,28369333,Capataloona Art,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28369333-Reviews-Capataloona_Art-Madrid.html
4215,28369478,Reparación De Calzado José Luis,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28369478-Reviews-Reparacion_De_Calzado_Jose_Luis-Madrid.html
4218,28356305,Oasis,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356305-Reviews-Oasis-Madrid.html
4219,28356437,Maria victoria Garcia paredes,Amusement & Theme Parks,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356437-Reviews-Maria_victoria_Garcia_paredes-Madrid.html
4221,28356377,Rocódromo Pirulí,Parks,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356377-Reviews-Rocodromo_Piruli-Madrid.html
4225,28343431,La Tienda De La Abuela,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28343431-Reviews-La_Tienda_De_La_Abuela-Madrid.html
4226,28355608,Be Water Home,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28355608-Reviews-Be_Water_Home-Madrid.html
4227,28355739,Vértice 360,Movie Theaters,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28355739-Reviews-Vertice_360-Madrid.html
4228,28355600,Las Cotufas | Madrid,Parks,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28355600-Reviews-Las_Cotufas_Madrid-Madrid.html
4229,28355570,Peluquería Mayra León,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28355570-Reviews-Peluqueria_Mayra_Leon-Madrid.html
4230,28356224,Ars Historical Archeology,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356224-Reviews-Ars_Historical_Archeology-Madrid.html
4231,28356320,Zenón Duro González,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356320-Reviews-Zenon_Duro_Gonzalez-Madrid.html
4232,28356579,Kaos Madrid,Bars & Clubs,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356579-Reviews-Kaos_Madrid-Madrid.html
4233,28369057,We Crave Design,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28369057-Reviews-We_Crave_Design-Madrid.html
4235,28356473,Melissa Shop,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356473-Reviews-Melissa_Shop-Madrid.html
4236,28356450,Ponce+robles,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356450-Reviews-Ponce_robles-Madrid.html
4237,28356413,Casa Joven,Speciality & Gift Shops,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28356413-Reviews-Casa_Joven-Madrid.html
4238,28369023,Galería Elba Benitez,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28369023-Reviews-Galeria_Elba_Benitez-Madrid.html
4239,28369102,Vlab,Art Galleries,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28369102-Reviews-Vlab-Madrid.html
4240,28369180,Felix Rodriguez De La Fuente Park,Parks,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28369180-Reviews-Felix_Rodriguez_De_La_Fuente_Park-Madrid.html
4246,28446520,Savaii Masajes Y Estetica,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d28446520-Reviews-Savaii_Masajes_Y_Estetica-Madrid.html
4247,28545324,Spain Guide Agency,City Tours • Cultural Tours,,,,FALSE,,,"“Must-Visit” Destinations with a Certification Guide in Spain. With a experienced guide, our must-see tours help you to see not only the most famous monuments, but to go off the beaten tracks in Spain…",https://www.tripadvisor.com/Attraction_Review-g187514-d28545324-Reviews-Spain_Guide_Agency-Madrid.html
4248,33342376,Glowbeam Beauty Concept,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33342376-Reviews-Glowbeam_Beauty_Concept-Madrid.html
4249,33396848,"Madrid, Spain with Trevotour Travels",Adrenaline & Extreme Tours • Taxis & Shuttles,,,,FALSE,,,"Trevotour Travels offers curated tours and seamless travel experiences in Madrid, featuring iconic attractions like Royal Palace of Madrid and Prado Museum. Enjoy guided city tours, cultural experiences…",https://www.tripadvisor.com/Attraction_Review-g187514-d33396848-Reviews-Madrid_Spain_with_Trevotour_Travels-Madrid.html
4250,33302464,Cocina Conversa,Lessons & Workshops • Cooking Classes,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33302464-Reviews-Cocina_Conversa-Madrid.html
4251,33316911,Eva Madrid,Arenas & Stadiums • Sporting Events,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33316911-Reviews-Eva_Madrid-Madrid.html
4252,33398091,Travel Cit,Escape Games,,,,FALSE,,,"“Since 2008, we have created unique trips to Europe, the United States, Canada, South and Central America, as well as sporting events. Your personalized adventure awaits!""",https://www.tripadvisor.com/Attraction_Review-g187514-d33398091-Reviews-Travel_Cit-Madrid.html
4253,33299381,Jardines Lockers,Self-Guided Tours & Rentals,,,,FALSE,Open now,,"24h storage in the centre of Madrid. Automated, contactless and 1 min from Sun and Gran Via. Book online and enjoy without carrying bags.",https://www.tripadvisor.com/Attraction_Review-g187514-d33299381-Reviews-Jardines_Lockers-Madrid.html
4255,33328972,N Yoga Studio,Yoga & Pilates,,,,FALSE,,,"Founded in 2018 by Nish in Shanghai, N Yoga Studio is committed to the roots of yoga, focusing on hatha yoga. Our goal is to teach the essential foundations of Yama, Niyama, asana, and pranayama, …",https://www.tripadvisor.com/Attraction_Review-g187514-d33328972-Reviews-N_Yoga_Studio-Madrid.html
4256,33673530,Its Not a Tour,City Tours • Walking Tours,,,,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d33673530-Reviews-Its_Not_a_Tour-Madrid.html
4257,33971491,MADRID PARTY PUB CRAWL,Private Tours,,,,FALSE,Open now,,"At Madrid Party Pub Crawl, you will connect with people from all over the world. Our event is designed to break the ice from the first minute, creating a fun and sociable atmosphere between travelers…",https://www.tripadvisor.com/Attraction_Review-g187514-d33971491-Reviews-MADRID_PARTY_PUB_CRAWL-Madrid.html
4259,34015675,avenida de Juan Andres 30 28035,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d34015675-Reviews-Avenida_de_Juan_Andres_30_28035-Madrid.html
4260,33681633,Spain Tours,Day Trips,,,,FALSE,,,We are a cooperative of professional guides specialized in Tourism and Interpretation of Cultural and Historical Heritage. With more than five years of experience in the sector and committed to offer…,https://www.tripadvisor.com/Attraction_Review-g187514-d33681633-Reviews-Spain_Tours-Madrid.html
4261,25313514,Naturamed,Spas,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25313514-Reviews-Naturamed-Madrid.html
4262,25410073,Victoria Studio Yoga & Pilates,Yoga & Pilates,Centro de Pilates máquinas y Yoga Boutique,,,FALSE,,,Centro de Pilates máquinas y Yoga Boutique,https://www.tripadvisor.com/Attraction_Review-g187514-d25410073-Reviews-Victoria_Studio_Yoga_Pilates-Madrid.html
4263,25327622,Escape Tours – Madrid,Escape Games • City Tours,,,,FALSE,,,"Discover a city in a unique way with the Escape Tour. Enjoy a fun, self-guided city game through the city. Dive into the story, solve riddles and puzzles and discover the secret exit. Available in…",https://www.tripadvisor.com/Attraction_Review-g187514-d25327622-Reviews-Escape_Tours_Madrid-Madrid.html
4264,25457077,UBICAR ESPAÑA / MADRID,Taxis & Shuttles,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d25457077-Reviews-UBICAR_ESPANA_MADRID-Madrid.html
4265,25577414,Madrid Photographic Tour,Cultural Tours • Private Tours,,,,FALSE,,,Photos for Instagram I am Cristina Professional photographer. With me you will get to know the best corners of the city and we will take advantage of taking beautiful edited photos for Instagram and…,https://www.tripadvisor.com/Attraction_Review-g187514-d25577414-Reviews-Madrid_Photographic_Tour-Madrid.html
4266,25438387,Wine Guide Madrid,Wine Tours & Tastings,,,,FALSE,,,Let this bubbly Los Angeles native teach you about Spanish wine My name is Cristina and I am a bubbly Los Angeles native that has been living in Madrid for 20+ years and I have been a wine enthusiast…,https://www.tripadvisor.com/Attraction_Review-g187514-d25438387-Reviews-Wine_Guide_Madrid-Madrid.html
4267,25550428,George,Multi-day Tours • Beer Tastings & Tours,,,,FALSE,,,"Beer Expert & Historian I'm George, and I have a passion for travel and creating experiences through local beer and food. I am an Advanced Cicerone® (a sommelier for beer), and a National Ranked Beer…",https://www.tripadvisor.com/Attraction_Review-g187514-d25550428-Reviews-George-Madrid.html
4268,25463960,Upway,Taxis & Shuttles,,,,FALSE,,,"Your personal driver in Madrid With more than 10 years of experience, I offer a private driver service for any transfer within the community of Madrid. Transfers to/from Madrid Adolfo Suárez airport…",https://www.tripadvisor.com/Attraction_Review-g187514-d25463960-Reviews-Upway-Madrid.html
4269,24886585,Ochoymedio Club,Bars & Clubs,,,,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d24886585-Reviews-Ochoymedio_Club-Madrid.html
4270,24144267,Embarq Motorworld Pvt Ltd,"Multi-day Tours • 4WD, ATV & Off-Road Tours",,,,FALSE,,,"An Award winning Travel company from India, specializes in curating high end, premium self drive road trips and experiences across the globe. SPAIN Drive coming up in August",https://www.tripadvisor.com/Attraction_Review-g187514-d24144267-Reviews-Embarq_Motorworld_Pvt_Ltd-Madrid.html
4272,24194794,Puente Cáscara Del Matadero,Bridges,,,,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d24194794-Reviews-Puente_Cascara_Del_Matadero-Madrid.html
